DOY_TIME;Year;DOY;Time;TIME_DEC;P;FCO2_final_op;Rnet;CO2;H2O;Air_T;Mean_U;RhoCp
155.97;2000;155;2330;23.5;101.069;0.13766;-2.39357;718.43;4.26;0.071;4.0401;1314.59
156.00;2000;156;0;0;101.04767;0.16363;-2.09456;718.22;4.32;0.133;4.51782;1314.33
156.01;2000;156;30;0.5;101.03233;0.16756;-11.86269;717.86;4.45;0.22;4.19768;1313.31
156.04;2000;156;100;1;101;0.13328;-41.628;718.89;4.29;-0.265;3.58255;1315.69
156.05;2000;156;130;1.5;100.95633;0.75212;-44.03653;720.97;4.18;-0.965;2.81408;1314.36
156.08;2000;156;200;2;100.913;0.16517;-40.37314;721.34;4.11;-1.23;2.6135;1313.13
156.10;2000;156;230;2.5;100.85733;0.18856;-40.63677;722.30;4.00;-1.526;2.30586;1314.34
156.13;2000;156;300;3;100.81733;0.13885;-32.15214;722.77;3.95;-1.805;2.20643;1315.92
156.14;2000;156;330;3.5;100.77433;0.1215;-21.32627;722.29;4.01;-1.52;3.56365;1314.9
156.17;2000;156;400;4;100.72433;0.18715;-5.11619;721.91;4.04;-1.333;4.38566;1314.19
156.18;2000;156;430;4.5;100.667;0.11862;-1.41063;720.16;4.02;-0.976;4.27365;1312.29
156.21;2000;156;500;5;100.61533;0.06824;16.78383;719.07;4.03;-0.706;4.1799;1310.91
156.22;2000;156;530;5.5;100.57867;0.12036;33.31457;717.92;4.03;-0.329;4.59126;1309.09
156.25;2000;156;600;6;100.54767;0.03515;28.6609;717.42;4.06;-0.198;4.30403;1308.12
156.26;2000;156;630;6.5;100.51;-0.03292;80.234;716.69;4.05;0.188;4.0291;1310.37
156.29;2000;156;700;7;100.472;-0.07398;81.94483;714.92;4.03;0.623;3.9529;1313.84
156.30;2000;156;730;7.5;100.435;-0.06633;129.65833;712.90;4.04;1.298;3.88726;1311.75
156.33;2000;156;800;8;100.38267;-0.36263;244.29527;710.21;4.02;2.143;4.53233;1308.11
156.35;2000;156;830;8.5;100.334;-0.28353;272.82428;707.32;4.05;2.796;4.8521;1302.75
156.38;2000;156;900;9;100.28333;-0.35671;190.83623;706.10;4.14;2.674;4.45522;1300.51
156.39;2000;156;930;9.5;100.245;-1.4375;158.2269;705.48;4.12;2.6;4.5896;1299.87
156.42;2000;156;1000;10;100.209;-0.14201;101.87164;705.71;4.17;2.385;4.46244;1300.41
156.43;2000;156;1030;10.5;100.16067;0.12144;78.66383;705.93;4.24;2.162;3.98474;1301.22
156.46;2000;156;1100;11;100.13133;-0.07931;62.58417;684.49;5.96;2.103;4.5429464;1300
156.47;2000;156;1130;11.5;100.119;-0.19346;124.72207;684.49;5.96;2.569;5.537411513;1300
156.50;2000;156;1200;12;100.093;-0.31081;105.84596;684.49;5.96;1.95;6.167194813;1300
156.51;2000;156;1230;12.5;100.06433;-0.28058;117.16626;684.49;5.96;1.321;6.799120807;1300
156.54;2000;156;1300;13;100.039;-0.2622;103.01;684.49;5.96;1.104;6.53618885;1300
156.55;2000;156;1330;13.5;100.01667;-0.3014;141.43353;684.49;5.96;1.256;6.00202205;1300
156.58;2000;156;1400;14;99.988667;-0.37368;177.43106;684.49;5.96;1.778;6.3260736;1300
156.60;2000;156;1430;14.5;99.956999;-0.59419;225.70126;684.49;5.96;2.242;6.943536513;1300
156.63;2000;156;1500;15;99.932334;-0.63597;237.37257;684.49;5.96;2.426;6.56222225;1300
156.64;2000;156;1530;15.5;99.898334;-0.58756;225.61594;684.49;5.96;2.075;6.782729487;1300
156.67;2000;156;1600;16;99.870666;-0.58064;233.69273;684.49;5.96;2.262;6.83460875;1300
156.68;2000;156;1630;16.5;99.839334;-0.59234;231.64439;684.49;5.96;2.221;6.856249817;1300
156.71;2000;156;1700;17;99.824333;-0.36574;188.54781;684.49;5.96;2.395;6.0241183;1300
156.72;2000;156;1730;17.5;99.807999;-0.26987;133.28986;684.49;5.96;2.235;5.56764995;1300
156.75;2000;156;1800;18;99.789667;-0.26193;146.8748;684.49;5.96;2.261;5.548017793;1300
156.76;2000;156;1830;18.5;99.767333;-0.3451;168.18756;684.49;5.96;2.121;5.51092285;1300
156.79;2000;156;1900;19;99.746333;-0.27082;151.43724;684.49;5.96;1.872;5.576220643;1300
156.80;2000;156;1930;19.5;99.720334;-0.34861;168.20157;684.49;5.96;2.076;5.900807887;1300
156.83;2000;156;2000;20;99.704333;-0.28188;139.57924;684.49;5.96;1.96;5.664257487;1300
156.85;2000;156;2030;20.5;99.690001;-0.28022;116.65973;684.49;5.96;2.135;4.721269807;1300
156.88;2000;156;2100;21;99.680999;-0.15971;79.45879;684.49;5.96;1.9;5.054883007;1300
156.89;2000;156;2130;21.5;99.678;-0.176;81.74463;684.49;5.96;1.944;4.5527491;1300
156.92;2000;156;2200;22;99.665333;0.0067;47.44145;684.49;5.96;1.619;4.294450607;1300
156.93;2000;156;2230;22.5;99.658998;0.16653;26.65935;684.49;5.96;1.376;4.300182293;1300
156.96;2000;156;2300;23;99.650333;0.00215;46.97231;684.49;5.96;1.373;4.090763437;1300
156.97;2000;156;2330;23.5;99.651;0.11077;5.64425;684.49;5.96;1.098;4.011538257;1300
157.00;2000;157;0;0;99.655665;0.14536;-3.17346;684.49;5.96;0.924;3.57448785;1300
157.01;2000;157;30;0.5;99.660331;0.11951;2.43565;684.49;5.96;0.782;3.53559845;1300
157.04;2000;157;100;1;99.667;0.11173;1.46384;684.49;5.96;0.699;3.47180055;1300
157.05;2000;157;130;1.5;99.662332;0.12745;-0.7435;684.49;5.96;0.415;3.783371013;1300
157.08;2000;157;200;2;99.659331;0.14922;-3.29623;684.49;5.96;0.372;3.7434639;1300
157.10;2000;157;230;2.5;99.658331;0.14536;-3.1708;684.49;5.96;0.256;3.554212893;1300
157.13;2000;157;300;3;99.668;0.12399;-0.17435;684.49;5.96;0.25;3.926286987;1300
157.14;2000;157;330;3.5;99.679332;0.11173;1.56317;684.49;5.96;0.188;3.725519093;1300
157.17;2000;157;400;4;99.677999;0.22057;10.29367;684.49;5.96;0.102;3.519474857;1300
157.18;2000;157;430;4.5;99.677666;0.18499;21.44967;684.49;5.96;0.033;3.09592325;1300
157.21;2000;157;500;5;99.687001;0.18675;15.14317;684.49;5.96;-0.041;3.088022193;1300
157.22;2000;157;530;5.5;99.695334;0.10569;32.18997;684.49;5.96;-0.033;2.79075395;1300
157.25;2000;157;600;6;99.7;0.64952;53.6943;688.88;5.95;0.227;3.14962;1308.58
157.26;2000;157;630;6.5;99.7;0.01273;50.97346;684.49;5.96;0.217;3.033277087;1300
157.29;2000;157;700;7;99.704666;-1.40744;69.20486;715.29;5.01;0.299;3.39304;1307.64
157.30;2000;157;730;7.5;99.717;-0.63242;84.28614;705.71;4.71;0.567;3.88585;1304.98
157.33;2000;157;800;8;99.727;-0.06016;118.24236;704.02;4.88;0.913;3.90555;1302.32
157.35;2000;157;830;8.5;99.740002;-0.26123;111.24813;684.49;5.96;0.998;3.74129445;1300
157.38;2000;157;900;9;99.741002;-0.51402;131.48166;728.19;5.51;0.611;4.10482;1303.94
157.39;2000;157;930;9.5;99.753666;-1.50529;246.58298;724.46;5.56;1.312;4.45349;1304.02
157.42;2000;157;1000;10;99.772334;-0.38075;199.88867;684.49;5.96;1.516;3.96466745;1300
157.43;2000;157;1030;10.5;99.785667;-0.43787;233.14037;684.49;5.96;1.451;4.542276843;1300
157.46;2000;157;1100;11;99.799;-0.51328;241.36473;684.49;5.96;1.613;5.663561013;1300
157.47;2000;157;1130;11.5;99.813332;-0.50187;339.43472;684.49;5.96;2.24;6.276631593;1300
157.50;2000;157;1200;12;99.823667;0.01245;416.77234;701.04;5.93;2.836;6.56078;1304.04
157.51;2000;157;1230;12.5;99.837335;-0.5631;373.55536;684.49;5.96;3.094;5.586559037;1300
157.54;2000;157;1300;13;99.851;-0.84128;348.60806;684.49;5.96;3.035;5.624430643;1300
157.55;2000;157;1330;13.5;99.864999;-0.56991;361.75226;684.49;5.96;3.479;5.672238893;1300
157.58;2000;157;1400;14;99.882334;0.61271;399.89227;685.71;6.46;3.815;6.24526;1293.06
157.60;2000;157;1430;14.5;99.888002;-0.48248;263.9664;684.49;5.96;3.113;3.85249885;1300
157.63;2000;157;1500;15;99.899333;-0.59295;363.59698;684.49;5.96;3.565;5.476479537;1300
157.64;2000;157;1530;15.5;99.912332;-0.76454;243.75171;684.49;5.96;2.439;3.591307837;1300
157.67;2000;157;1600;16;99.914332;-0.41482;380.02347;684.49;5.96;3.169;3.0269026;1300
157.68;2000;157;1630;16.5;99.937667;-0.56471;236.1711;684.49;5.96;3.316;2.935892807;1300
157.71;2000;157;1700;17;99.945001;-0.50514;276.94131;684.49;5.96;3.493;2.957989057;1300
157.72;2000;157;1730;17.5;99.954333;-0.65203;319.67245;684.49;5.96;4.272;3.244597507;1300
157.75;2000;157;1800;18;99.978001;-0.42018;220.05647;684.49;5.96;3.622;3.51101135;1300
157.76;2000;157;1830;18.5;100.00267;-0.3273;149.62793;684.49;5.96;3.033;3.532920063;1300
157.79;2000;157;1900;19;100.00966;-0.28613;103.9776;684.49;5.96;2.419;2.91224315;1300
157.80;2000;157;1930;19.5;100.02533;-0.26806;114.1106;684.49;5.96;2.488;2.631848407;1300
157.83;2000;157;2000;20;100.04533;-0.26806;115.09303;684.49;5.96;2.672;3.1080561;1300
157.85;2000;157;2030;20.5;100.05733;-0.22938;85.9802;684.49;5.96;1.923;1.97937965;1300
157.88;2000;157;2100;21;100.07033;0.05071;36.23623;684.49;5.96;1.994;2.4630063;1300
157.89;2000;157;2130;21.5;100.088;0.19584;15.21801;684.49;5.96;1.757;2.9285542;1300
157.92;2000;157;2200;22;100.10967;0.17679;23.16073;684.49;5.96;1.798;2.857578393;1300
157.93;2000;157;2230;22.5;100.12333;1.07688;10.7963;711.59;7.62;1.692;2.83973;1302.98
157.96;2000;157;2300;23;100.15367;0.60431;8.08506;702.84;6.70;1.536;2.80242;1304.23
157.97;2000;157;2330;23.5;100.179;0.11077;5.70499;684.49;5.96;1.142;2.163729307;1300
158.00;2000;158;0;0;100.19433;0.04896;-14.96261;684.49;5.96;0.296;2.100172457;1300
158.01;2000;158;30;0.5;100.212;-1.17056;-12.10571;703.18;8.28;0.521;1.73631;1311.01
158.04;2000;158;100;1;100.226;0.53208;-35.80649;707.61;6.65;-0.147;1.46522;1315.14
158.05;2000;158;130;1.5;100.24633;0.31059;-48.57377;710.59;5.99;-0.534;1.41899;1317.81
158.08;2000;158;200;2;100.264;0.42582;-59.24731;710.01;5.78;-0.859;2.02418;1318.92
158.10;2000;158;230;2.5;100.28467;0.20258;-51.90001;711.64;5.76;-0.804;2.09228;1320.14
158.13;2000;158;300;3;100.31133;0.06075;-56.36235;712.51;5.67;-1.042;2.1259;1321.2
158.14;2000;158;330;3.5;100.32433;0.20193;-36.14231;684.49;5.96;-0.929;2.902815443;1300
158.17;2000;158;400;4;100.324;0.07613;19.06686;712.08;5.77;-0.561;2.72178;1321.95
158.18;2000;158;430;4.5;100.343;-0.08441;23.6431;713.59;5.78;-0.391;2.9667;1319.56
158.21;2000;158;500;5;100.365;1.71212;27.22221;717.71;5.76;-0.375;2.95744;1318.08
158.22;2000;158;530;5.5;100.38833;-0.6155;34.61626;724.61;5.65;-0.378;3.03182;1315.77
158.25;2000;158;600;6;100.41833;0.21556;33.0888;721.59;5.47;-0.354;3.63679;1315.07
158.26;2000;158;630;6.5;100.453;-1.7709;58.45247;734.32;5.52;-0.248;3.41905;1317.07
158.29;2000;158;700;7;100.46933;-0.75469;91.53353;739.97;5.47;-0.164;3.40533;1317.45
158.30;2000;158;730;7.5;100.49267;1.58971;168.03293;749.24;5.14;0.254;4.05978;1316.29
158.33;2000;158;800;8;100.52133;0.16458;107.2188;729.68;4.63;0.305;4.1196;1315.19
158.35;2000;158;830;8.5;100.53933;0.24435;177.02077;729.22;4.68;0.551;4.32495;1314.44
158.38;2000;158;900;9;100.55567;0.93782;155.8558;727.76;4.53;0.604;4.57913;1313.21
158.39;2000;158;930;9.5;100.57433;-1.98079;175.78653;724.92;4.85;0.65;4.23384;1312.95
158.42;2000;158;1000;10;100.59;0.80896;185.35646;726.88;4.76;0.662;4.67473;1312.26
158.43;2000;158;1030;10.5;100.61267;1.39147;295.71677;721.29;4.68;1.412;4.94822;1309.69
158.46;2000;158;1100;11;100.63767;0.03442;285.96872;714.58;4.40;1.762;4.91687;1307.53
158.47;2000;158;1130;11.5;100.662;-0.63457;320.83234;710.15;4.39;1.687;4.99663;1307.61
158.50;2000;158;1200;12;100.678;-1.5742;213.20796;710.68;4.69;1;4.72323;1310.41
158.51;2000;158;1230;12.5;100.69233;-0.3782;287.33969;684.49;5.96;1.334;4.801057357;1300
158.54;2000;158;1300;13;100.70267;-0.42274;291.63861;684.49;5.96;1.716;4.458793113;1300
158.55;2000;158;1330;13.5;100.71267;-0.58612;295.00989;704.81;4.31;1.994;4.50873;1305.77
158.58;2000;158;1400;14;100.71867;-0.8137;313.21378;704.57;4.34;2.298;4.80981;1304.09
158.60;2000;158;1430;14.5;100.73533;-0.9112;379.18967;702.95;4.37;2.982;4.60465;1300.67
158.63;2000;158;1500;15;100.73967;-1.00564;323.62305;706.73;4.49;2.927;4.82595;1299.27
158.64;2000;158;1530;15.5;100.76;-1.37323;402.4653;710.04;4.24;3.849;4.60647;1295.6
158.67;2000;158;1600;16;100.784;-0.50763;264.09924;684.49;5.96;3.288;3.54282995;1300
158.68;2000;158;1630;16.5;100.79134;-0.52759;182.01814;684.49;5.96;1.991;3.437009;1300
158.71;2000;158;1700;17;100.8;-0.71058;224.1758;684.49;5.96;2.727;2.774791057;1300
158.72;2000;158;1730;17.5;100.81133;-0.55529;181.3486;684.49;5.96;2.65;3.016671393;1300
158.75;2000;158;1800;18;100.831;-0.58931;188.73337;684.49;5.96;2.718;2.52109935;1300
158.76;2000;158;1830;18.5;100.85067;-1.95087;141.43507;706.24;4.70;2.56;2.80163;1300.36
158.79;2000;158;1900;19;100.87167;-0.03192;138.3185;703.61;4.41;2.599;3.26862;1299.33
158.80;2000;158;1930;19.5;100.896;-0.14753;110.61163;704.59;4.44;2.394;3.25789;1300.41
158.83;2000;158;2000;20;100.91433;-0.16948;107.6029;705.00;4.49;2.229;3.04926;1301.49
158.85;2000;158;2030;20.5;100.94367;-0.2865;154.9209;705.18;4.34;2.494;2.50742;1301.6
158.88;2000;158;2100;21;100.96267;-0.18621;190.09636;705.51;3.98;3.009;2.69799;1301.35
158.89;2000;158;2130;21.5;100.97733;-0.08077;104.81704;705.72;4.10;2.926;2.31921;1301.46
158.92;2000;158;2200;22;101.01033;0.08016;29.8012;706.62;4.13;2.56;2.09975;1301.84
158.93;2000;158;2230;22.5;101.04767;0.10532;5.45437;707.12;4.25;2.347;2.19624;1302.16
158.96;2000;158;2300;23;101.07033;0.05809;-17.6441;708.41;4.36;1.886;1.67736;1304.31
158.97;2000;158;2330;23.5;101.086;0.12101;-34.34173;708.88;4.35;1.734;1.21165;1304.74
159.00;2000;159;0;0;101.114;0.13736;-44.4381;711.35;4.35;1.061;1.42901;1308.52
159.01;2000;159;30;0.5;101.12;0.10359;-43.71721;712.69;4.37;0.321;1.62355;1312.71
159.04;2000;159;100;1;101.12367;0.3692;-19.98137;713.92;4.42;0.387;1.08964;1312.34
159.05;2000;159;130;1.5;101.12;0.17052;-44.43191;714.70;4.40;-0.148;0.98773;1313.41
159.08;2000;159;200;2;101.125;0.70223;-56.65117;720.87;4.26;-0.831;0.90648;1319.09
159.10;2000;159;230;2.5;101.12867;0.14953;-51.03187;719.39;4.25;-0.696;0.95051;1321.19
159.13;2000;159;300;3;101.127;0.38922;-52.69367;721.23;4.18;-0.863;0.83869;1323.69
159.14;2000;159;330;3.5;101.12967;0.1348;-36.8026;719.52;4.21;-0.539;0.95446;1322.81
159.17;2000;159;400;4;101.12967;0.12412;-19.94287;717.53;4.40;0.096;1.39233;1319.96
159.18;2000;159;430;4.5;101.126;0.09949;-9.12153;717.71;4.48;0.355;1.94098;1317.53
159.21;2000;159;500;5;101.11467;0.15032;35.66594;716.71;4.49;0.911;2.2056;1315.11
159.22;2000;159;530;5.5;101.11567;-0.04003;51.85093;713.74;4.61;1.587;2.12395;1310.18
159.25;2000;159;600;6;101.11933;0.15207;35.12537;713.15;4.71;1.823;1.9057;1307.16
159.26;2000;159;630;6.5;101.12167;0.10045;84.05494;712.17;4.81;2.444;2.16856;1304.45
159.29;2000;159;700;7;101.13;-0.12362;125.83833;708.85;4.74;3.395;2.18115;1299.14
159.30;2000;159;730;7.5;101.12867;-0.14582;170.82286;707.72;4.80;3.733;2.57146;1296.54
159.33;2000;159;800;8;101.13033;-0.11302;182.7283;705.81;4.77;3.854;3.46074;1294.33
159.35;2000;159;830;8.5;101.126;-0.07385;177.79114;705.09;4.72;4.012;3.38636;1291.91
159.38;2000;159;900;9;101.121;-0.11253;175.01799;703.39;4.57;4.49;3.369;1287.61
159.39;2000;159;930;9.5;101.11767;-0.0992;269.23727;701.07;4.30;5.381;3.74109;1282.88
159.42;2000;159;1000;10;101.11233;0.13629;327.87436;699.20;4.07;5.944;4.22033;1279.95
159.43;2000;159;1030;10.5;101.105;-0.05361;354.34323;697.99;4.17;6.426;3.6075;1277.23
159.46;2000;159;1100;11;101.09867;-0.05123;373.73126;696.68;4.25;6.902;3.65058;1274.18
159.47;2000;159;1130;11.5;101.09067;-0.26751;416.34378;697.67;4.34;7.54;3.13253;1270.7
159.50;2000;159;1200;12;101.092;-0.87181;430.27539;687.74;4.40;8.06;3.59092;1267.39
159.51;2000;159;1230;12.5;101.08433;-1.14627;437.37225;690.29;4.29;8.47;3.88485;1264.73
159.54;2000;159;1300;13;101.06867;-0.02558;446.72232;690.83;4.23;8.72;4.13096;1263.72
159.55;2000;159;1330;13.5;101.06767;0.16233;450.37799;690.67;4.30;8.99;3.73655;1262.4
159.58;2000;159;1400;14;101.056;0.11319;451.94467;689.86;4.35;9.32;3.87121;1260.17
159.60;2000;159;1430;14.5;101.05333;-0.06957;444.03;684.49;5.96;9.5;1.72708065;1300
159.63;2000;159;1500;15;101.051;-0.0189;429.90134;684.49;5.96;9.65;1.290431993;1300
159.64;2000;159;1530;15.5;101.03433;0.01908;414.92871;684.49;5.96;9.84;1.56059545;1300
159.67;2000;159;1600;16;101.02567;0.498;395.72983;689.46;4.61;10.31;1.63412;1257.38
159.68;2000;159;1630;16.5;101.01333;0.41509;373.28232;688.92;4.62;10.3;1.53645;1256.89
159.71;2000;159;1700;17;101.00733;-0.0288;340.52695;688.11;4.50;10.77;0.93739;1255.15
159.72;2000;159;1730;17.5;101.01267;0.06448;162.53334;684.49;5.96;10.33;2.864300957;1300
159.75;2000;159;1800;18;101.01367;0.2674;160.79564;687.76;5.13;9.91;3.06188;1242.7
159.76;2000;159;1830;18.5;100.99867;0.16691;156.48354;687.65;5.20;9.8;3.26117;1241.98
159.79;2000;159;1900;19;100.98433;0.24085;130.23911;687.60;5.23;9.79;3.36489;1241.97
159.80;2000;159;1930;19.5;100.98233;0.22115;116.9476;687.80;5.42;9.68;3.27716;1242.48
159.83;2000;159;2000;20;100.98633;0.41179;131.32829;688.44;5.69;9.38;3.3818;1252.26
159.85;2000;159;2030;20.5;100.98567;0.47573;91.63277;688.54;5.67;9.45;3.11935;1245.43
159.88;2000;159;2100;21;100.99067;0.37212;91.77483;688.98;5.86;9.61;3.05773;1244.4
159.89;2000;159;2130;21.5;100.99767;0.38721;59.80097;689.07;5.97;9.65;2.29781;1243.85
159.92;2000;159;2200;22;100.99533;0.63659;27.06878;689.43;6.00;9.65;2.21113;1242.94
159.93;2000;159;2230;22.5;101.001;0.50391;4.94374;692.20;6.24;8.9;2.06385;1246.7
159.96;2000;159;2300;23;101.01166;0.35478;-12.7777;695.33;5.90;8.12;1.67839;1251.33
159.97;2000;159;2330;23.5;101.02067;0.16839;-25.84017;700.26;5.60;6.671;1.627;1258.53
160.00;2000;160;0;0;101.03633;0.23019;-35.96364;702.62;5.64;5.677;1.87594;1262.97
160.01;2000;160;30;0.5;101.04;0.38243;-56.88349;704.86;5.94;5.321;2.16491;1265.96
160.04;2000;160;100;1;101.03967;0.53104;-58.60658;708.20;5.73;3.965;2.16798;1273.47
160.05;2000;160;130;1.5;101.035;0.24003;-47.64704;708.25;5.70;3.895;1.57246;1273.98
160.08;2000;160;200;2;101.02733;-0.21536;-46.01097;707.25;5.80;4.162;1.32819;1279.41
160.10;2000;160;230;2.5;101.01467;0.03719;-41.88986;708.87;5.85;4.585;0.60804;1285.17
160.13;2000;160;300;3;101.014;-0.01643;-44.08703;716.26;5.89;4.361;0.36193;1288.51
160.14;2000;160;330;3.5;101.01567;0.22044;-30.30877;718.87;5.83;3.961;0.71876;1290.88
160.17;2000;160;400;4;101.005;0.24329;-19.5715;719.34;5.84;4.321;0.52691;1291.29
160.18;2000;160;430;4.5;100.99233;0.3208;-4.92803;721.12;5.90;4.795;0.77587;1290.3
160.21;2000;160;500;5;100.97367;0.29256;9.3481;716.68;5.84;4.512;1.41091;1288.84
160.22;2000;160;530;5.5;100.95233;0.15916;38.29657;713.17;5.62;4.617;1.45458;1286.94
160.25;2000;160;600;6;100.94467;0.08922;62.65487;710.63;5.59;5.262;1.8124;1283.09
160.26;2000;160;630;6.5;100.928;-0.02875;89.99793;708.50;5.27;5.587;2.18902;1281.41
160.29;2000;160;700;7;100.922;0.22211;123.307;704.36;5.20;6.412;2.18403;1276.94
160.30;2000;160;730;7.5;100.91633;-0.09986;159.29784;699.60;5.34;7.11;3.01677;1272.24
160.33;2000;160;800;8;100.91066;-0.02018;181.05051;699.05;5.44;7.24;3.25502;1271.04
160.35;2000;160;830;8.5;100.908;-0.04847;223.18393;696.78;5.57;7.93;3.19071;1266.97
160.38;2000;160;900;9;100.9;0.87364;259.60953;694.17;5.70;8.61;3.1482;1259.68
160.39;2000;160;930;9.5;100.88567;-0.13992;291.77448;691.04;5.70;9.24;3.33032;1249.99
160.42;2000;160;1000;10;100.876;0.15921;319.36456;686.93;5.65;10.15;3.32925;1244.6
160.43;2000;160;1030;10.5;100.86433;0.25414;347.00732;685.38;5.68;10.55;3.24326;1241.93
160.46;2000;160;1100;11;100.84367;0.18651;380.67194;683.44;5.49;11.1;3.34685;1239.15
160.47;2000;160;1130;11.5;100.819;0.55363;402.05011;684.31;5.32;11.68;2.52473;1236.85
160.50;2000;160;1200;12;100.80333;0.07958;388.20584;684.49;5.96;12.21;2.537999607;1300
160.51;2000;160;1230;12.5;100.77167;0.82559;411.11377;676.54;5.70;12.88;2.8375;1229.96
160.54;2000;160;1300;13;100.74467;0.36086;436.72504;676.41;5.32;13.28;3.41604;1227.81
160.55;2000;160;1330;13.5;100.71833;0.65483;429.7908;675.37;5.24;13.85;3.43688;1224.39
160.58;2000;160;1400;14;100.693;0.65836;443.72049;674.22;5.34;14.27;3.41568;1222.21
160.60;2000;160;1430;14.5;100.679;-0.37742;376.74026;672.33;5.45;14.23;3.16309;1221.74
160.63;2000;160;1500;15;100.635;0.26718;419.89304;684.49;5.96;14.42;3.024786743;1300
160.64;2000;160;1530;15.5;100.60267;0.17494;408.862;684.49;5.96;14.62;4.035429043;1300
160.67;2000;160;1600;16;100.58033;0.89601;337.25262;672.13;6.21;14.86;4.24108;1217.69
160.68;2000;160;1630;16.5;100.54667;0.63016;322.63034;671.22;6.44;14.98;4.57622;1216.59
160.71;2000;160;1700;17;100.523;0.63066;259.80383;671.12;6.63;14.78;4.78185;1216.67
160.72;2000;160;1730;17.5;100.51333;0.37171;227.23943;671.10;6.97;14.64;4.41322;1216.71
160.75;2000;160;1800;18;100.496;0.32108;184.6619;671.69;7.08;14.4;4.24973;1217.36
160.76;2000;160;1830;18.5;100.48433;0.35045;142.15852;675.32;7.41;13.08;4.92116;1223.24
160.79;2000;160;1900;19;100.48367;0.33903;122.41956;678.68;7.63;11.88;5.08417;1229.1
160.80;2000;160;1930;19.5;100.47767;0.16245;97.42406;680.34;7.41;11.16;5.03046;1233.51
160.83;2000;160;2000;20;100.45966;0.33796;79.82933;681.58;7.09;10.42;4.72289;1237.62
160.85;2000;160;2030;20.5;100.462;0.3336;62.66594;682.64;7.00;9.97;4.14216;1239.9
160.88;2000;160;2100;21;100.461;0.40588;39.04595;684.09;6.63;9.32;4.47517;1242.95
160.89;2000;160;2130;21.5;100.45067;0.50749;21.57078;685.79;6.20;8.63;4.41265;1247.2
160.92;2000;160;2200;22;100.441;0.58619;8.52557;687.40;6.13;8.05;4.14869;1251.24
160.93;2000;160;2230;22.5;100.40767;0.59399;0.6529;689.46;6.23;7.48;3.07257;1254.37
160.96;2000;160;2300;23;100.37633;0.57112;0.20769;690.98;6.33;7.12;2.38248;1256.25
160.97;2000;160;2330;23.5;100.35567;0.55191;-2.80834;691.61;6.33;6.947;2.62412;1256.91
161.00;2000;161;0;0;100.35933;0.50236;-2.07912;692.48;6.32;6.783;2.94883;1257.95
161.01;2000;161;30;0.5;100.37033;0.51115;-2.66123;694.30;6.33;6.56;2.57063;1258.72
161.04;2000;161;100;1;100.34933;0.27255;-3.03897;684.49;5.96;6.305;1.32275945;1300
161.05;2000;161;130;1.5;100.34067;0.26713;-2.72966;684.49;5.96;5.928;0.913724357;1300
161.08;2000;161;200;2;100.33867;0.26713;-2.1612;684.49;5.96;5.88;0.67867385;1300
161.10;2000;161;230;2.5;100.299;0.26838;0.52857;684.49;5.96;5.964;2.552462607;1300
161.13;2000;161;300;3;100.21533;0.26803;3.2214;684.49;5.96;5.832;2.3858703;1300
161.14;2000;161;330;3.5;100.17367;0.26803;3.092;684.49;5.96;5.844;2.212983857;1300
161.17;2000;161;400;4;100.16333;0.27026;4.84527;684.49;5.96;5.615;1.956828057;1300
161.18;2000;161;430;4.5;100.15667;-0.25422;6.64723;757.03;7.62;5.07;2.2806;1273.39
161.21;2000;161;500;5;100.15567;-0.81813;9.84299;756.54;7.47;4.898;1.75144;1273.29
161.22;2000;161;530;5.5;100.15;0.5322;26.79062;741.83;7.27;5.056;1.58717;1271.97
161.25;2000;161;600;6;100.13167;0.39937;24.63093;746.05;6.88;4.994;1.66907;1272
161.26;2000;161;630;6.5;100.08967;0.46875;31.6789;739.39;7.01;5.08;2.16771;1272.1
161.29;2000;161;700;7;100.085;0.27091;36.47467;736.70;6.98;5.029;2.82633;1273.37
161.30;2000;161;730;7.5;100.096;0.4115;66.93003;731.36;6.80;4.975;3.07873;1273.78
161.33;2000;161;800;8;100.12267;-0.41971;68.46166;727.15;6.66;4.864;2.08001;1273.31
